,Retail and Food Services Sales,Commercial_Credit_Index,Real personal consumption expenditures,Real Personal Income,Consumer_Credit_Index,Total Business Inventories,Real personal income ex transfer receipts,Avg_Hourly_Earnings_Employment,Real Manu. and Trade Industries Sales,Securities in Bank Credit at All Commercial Banks,CPI : All Items,Un lled Orders for Durable Goods,Real M2 Money Stock,Personal Cons. Expend.: Chain Index,PPI_Index,New Orders for Durable Goods,IP Index,Stock_Market_Performance_Index,Civilian Employment,IP_Prod_Equipment_Index,Civilian Labor Force,IP_Materials_Index,IP: Fuels,IP_Final_Products_Index,Tertiary_Sector_Index,Public_Sector_Employment,Monetary_Aggregates_Index,IP: Consumer_Goods_Index,Consumer_Spending_Index,"Crude Oil, spliced WTI and Cushing",Banking_Reserves_Index,Average Duration of Unemployment (Weeks),Help-Wanted Index for United States,Avg_weekly_hours_Employment,Canada / U.S. Foreign Exchange Rate,Nonrevolving consumer credit to Personal Income,Spread_Index,Initial Claims,Ratio of Help Wanted/No. Unemployed,Civilian Unemployment Rate,New Private Housing Permits (SAAR),Primary_Sector_Employment,Stock_Market_Valuation_Index,Credit_Market_Index,Housing Starts: Total New Privately Owned,Capacity Utilization: Manufacturing,Short_Term_Rate_Index,Long_Term_Rate_Index,U.S. / U.K. Foreign Exchange Rate,Secondary_Sector_Employment,Switzerland / U.S. Foreign Exchange Rate,Japan / U.S. Foreign Exchange Rate,Total Business: Inventories to Sales Ratio,PCE
1963-01-01,-1.0648515956819733,-0.9695974307516584,-1.269888818881628,-1.286035291056996,-0.9494517522296309,-1.2170991890070872,-1.3284467254165715,-1.3205639721525213,-1.34845084484487,-0.8373665532558128,-1.300403013010083,-1.179257464201994,-1.0499783615537683,-1.3654716015288544,-1.3207843558357937,-1.345638368931185,-1.5324434527016997,-0.730873159798681,-1.6042876104105868,-1.4617659376229548,-1.6140228937172396,-1.5683212100807296,-1.5374296965089354,-1.5665502215604457,-8.507467813536117,-1.8882239694342624,-0.6221110500548195,-1.6787405343023685,-4.226689591407222,-0.9958948748414406,-0.5049091118253565,-0.3943709729735685,-1.259997379083453,-0.7479142988187271,-0.7434545505914566,0.4680157435066316,0.0612408723744207,-0.3861922773740863,-0.5674240509208623,-0.1229391463487805,-0.3065768252769846,-0.4333917326763791,0.1300446602002893,-0.7380190294971973,0.2768462092918527,0.6531039567996968,-0.3918282966805837,-0.5514072318452929,1.83080715575837,-1.7749131999345664,1.821122511984346,1.6426532309454445,0.6695894646816961,-1.0358037987536837
1963-04-01,-1.0794026656070674,-0.9784824092896898,-1.2642820667181287,-1.2936114067624782,-0.944417503521405,-1.2086364287430136,-1.3152089700658391,-1.3179331007658623,-1.3465025949147982,-0.8376306925877864,-1.2987325179072151,-1.1784652039144587,-1.0552241406905,-1.3634552604986698,-1.317798202428751,-1.3533397778133398,-1.5063883510706255,-0.7400310631145823,-1.5750267711980337,-1.4453772880907865,-1.603612518753187,-1.5328704869355376,-1.5415958824939502,-1.5589803957490689,-8.428929858076348,-1.8620115728842577,-0.6931290519450768,-1.6648240784177502,-4.218147908516773,-0.9958948748414406,-0.5391303191752699,-0.4622124195730334,-1.2913536794878682,-0.4720764862666965,-0.7212214617884197,0.5822511472037295,0.4456160466881775,-0.3858378161324267,-0.5778103094678686,-0.1835891252141793,-0.0800293977648301,-0.4611545576342732,0.1155070115313824,-0.706343470189011,0.4253062370935171,0.9157209713187174,-0.4450093146903077,-0.5969715213261235,1.8588777373086507,-1.6585756921497696,1.8037977983446205,1.6721784579903405,0.6579440365560714,-1.0219826752661512
1963-07-01,-1.079231779731502,-0.97293709016079,-1.2614408841290077,-1.277265274555853,-0.9444249814565072,-1.207492769524786,-1.3118124155436075,-1.3151437884181676,-1.3342865985648005,-0.8379537345649881,-1.3025399951306822,-1.184174659956434,-1.0368734647047786,-1.3647405693697057,-1.3205148353882328,-1.3427514829205436,-1.4923355539951355,-0.722319561078815,-1.5679518732613609,-1.433938682363603,-1.5897071609768385,-1.5057264766266625,-1.5176414526444495,-1.5461393404432904,-8.401823667237247,-1.835000962703776,-0.6865121459229397,-1.6545116621830434,-4.2195270583133295,-0.9958948748414406,-0.5208430815658176,-0.4350758409332475,-1.2776009161525983,-0.5651174818919991,-0.7042536064790164,0.7062594997370385,0.1041670091741162,-0.3753640581530634,-0.5523854105539455,-0.2442391040795775,0.0970421547734056,-0.5362622839038378,0.0832099186276273,-0.7661033545194122,0.860933494608457,0.8923439645530926,-0.3863415037697171,-0.5717729408688907,1.8765266489571653,-1.6099485133258309,1.7899641814526734,1.6751704937320724,0.7088298548066136,-1.0317890242648406
1963-10-01,-1.0641860542387565,-0.9686194016769702,-1.2504469536339151,-1.2736386658586645,-0.9335462313853414,-1.2043006907109357,-1.3121958973824526,-1.31122203218752,-1.3215847279894486,-0.8366540441496827,-1.292228386626456,-1.1816167482151527,-1.0362881491617195,-1.3552443891179815,-1.2816952670972102,-1.3373282185690818,-1.489697308440835,-0.7276397701196556,-1.5651653544852042,-1.429726127177373,-1.5861629859387745,-1.5065831484905767,-1.5659730329401322,-1.5413170594161505,-8.340682761178238,-1.817755970857438,-0.6827704493856269,-1.6330083219159277,-4.182512654180724,-0.9958948748414406,-0.5347113298795731,-0.5571904448122841,-1.2082869889428394,-0.5468482243180719,-0.7669547328227866,0.8080977737983056,0.2075137263769412,-0.3073303682216101,-0.4647082165264165,-0.2442391040795775,0.1230820889702049,-0.557054917118058,0.08692818489017,-0.7896390576687027,0.2810291689813925,0.9296353809819444,-0.2578589726846443,-0.4533197511623077,1.8799312192039457,-1.56983207507507,1.7804137139257592,1.6716842365920028,0.4330998073079967,-1.0278759373957354
1964-01-01,-1.0785618506419148,-0.967277367581408,-1.2491006503050237,-1.3009819339295925,-0.9213100280488976,-1.199668703215372,-1.294958638535047,-1.3111415953223473,-1.3251669839218332,-0.83738273374149,-1.2913255022171262,-1.1727712096177685,-1.0267778857663463,-1.3538320997797983,-1.276525069068559,-1.3204085157904122,-1.4622167575963907,-0.7295979255505692,-1.551422517527838,-1.4117659386555776,-1.575662680594362,-1.468147305578669,-1.540865225003861,-1.5264591869478328,-8.247922975004215,-1.794013922519671,-0.6791266812164994,-1.6160144111483803,-4.17987872895444,-0.9958948748414406,-0.5477172108940347,-0.5300538661724983,-1.2071867678760178,-0.4986159378706075,-0.7676260405993641,0.9965783390020172,0.2859708672061379,-0.4444554146926948,-0.4540719375888015,-0.3048890829449757,-0.1633571871945881,-0.5643143389767786,0.0813716261405271,-0.7985864178219837,0.2908613870584436,0.9991076128729508,-0.2673396849770049,-0.454403668942041,1.8945900970735516,-1.450885475090167,1.7784700646805556,1.6521987440674444,0.6052948726607823,-1.027901103859079
1964-04-01,-1.070811451125594,-0.962958273426433,-1.233342692173695,-1.2533022759917885,-0.9409334673463248,-1.1949160047114404,-1.2827731742759194,-1.3084425830882112,-1.2911356683262154,-0.8387494170448617,-1.2919179291755214,-1.1636326255522729,-1.0113357316008356,-1.353289736754836,-1.286298905859549,-1.3279360711158157,-1.435023231845204,-0.7440381806683455,-1.5349895813609802,-1.3900916482712693,-1.566397906822239,-1.4352537419560272,-1.5498401993007422,-1.495139971954785,-8.190713521374134,-1.7823367502324747,-0.6743719741147133,-1.5632082401173533,-4.182458579710044,-0.9958948748414406,-0.5301737274327233,-0.5164855768526053,-1.1197191930637025,-0.2197079752210759,-0.6671087261844764,0.9944126477936152,0.2377183348397284,-0.5338939899269516,-0.278824330740415,-0.4261890406757727,-0.249288970044026,-0.5133183883031696,0.0714304937125807,-0.7766440947211214,0.3573491110881607,1.2170068689333915,-0.2976257318051263,-0.5022464483476229,1.8513508533264185,-1.2901210901070996,1.772311055363147,1.6411445708630623,0.4635567490647362,-1.0292849412834162
1964-07-01,-1.064804971840974,-0.9542489339428896,-1.2297892213508863,-1.2388972825181577,-0.9491558058981768,-1.1926749812914574,-1.268312513592438,-1.3037595324543427,-1.273202904671274,-0.8372946636418178,-1.2916794129517963,-1.1526495060991142,-0.9887681530038864,-1.3524808933279633,-1.287393386030064,-1.3170468513766478,-1.4216786408032542,-0.7552727088021165,-1.5225649251784552,-1.3842779760383932,-1.553263801428506,-1.4086866092138446,-1.581446466260914,-1.492749581932313,-8.10074333342386,-1.749852362132341,-0.667292074419628,-1.5670567420144346,-4.1858828321530845,-0.9975921147068224,-0.5402507820081859,-0.6386001807316422,-1.087812782125877,-0.1025520011620272,-0.6833805896813552,1.0850768440887906,0.2947452127932492,-0.5885610607777546,-0.187798611496376,-0.4868390195411715,-0.2883488713392251,-0.4713223207577487,0.0631944297428656,-0.7359222877521179,0.0377270277070304,1.366811359769631,-0.2916972378285566,-0.4635530235028904,1.8363559243465717,-0.9849326378293116,1.7692492535899944,1.627470253557819,0.3908904935610918,-1.029505118019589
1964-10-01,-1.0595472188948645,-0.9531418642961572,-1.2237401801714214,-1.236742365069262,-0.9274036274567354,-1.1968807276296525,-1.2674537834550397,-1.3030718577262288,-1.2580793447701066,-0.8350386213625474,-1.289069452719393,-1.145572444689307,-0.9762789454645568,-1.3501150673207627,-1.2962495972343149,-1.3141457351557218,-1.3983801983877122,-0.7442841063912254,-1.5210809751138787,-1.363231843477775,-1.5528376401072022,-1.398617642048591,-1.5607301601002634,-1.4602972244686052,-8.023452265435782,-1.7265704604756722,-0.6630714229020525,-1.5180576563591797,-4.178943838093802,-0.9975921147068224,-0.5262337716673591,-0.6386001807316422,-1.0361023919852628,0.1575283036216,-0.7546433402048803,1.1548146851791377,0.167628660687112,-0.5903448012196549,-0.0828478480445479,-0.5474889984065697,-0.5513522067268988,-0.417806402808247,0.057862828322287,-0.7555523063143156,0.0703010989586181,1.7267693520761656,-0.2008860389154317,-0.3832770593586213,1.8496213316410544,-0.8320863092786126,1.7771335765641365,1.6045698784167812,0.1669262849605995,-1.0286506509892834
1965-01-01,-1.0653940106315385,-0.9500980309647914,-1.205144645322222,-1.2192227786850245,-0.9221102410967442,-1.1996417901117542,-1.243144236502056,-1.2973032953096104,-1.247559157217231,-0.8359230836125174,-1.2895094630669133,-1.138282652363089,-0.9567108614303772,-1.3512196705496131,-1.3098310172106953,-1.300234453044005,-1.363756771636492,-0.7327056537755946,-1.5023647914462082,-1.3372121644398136,-1.5375069988931835,-1.373538448175849,-1.5555827100896589,-1.4263541086102591,-7.95315886724156,-1.701782908794457,-0.6542086019449868,-1.469481542959484,-4.189629038404551,-0.9975921147068224,-0.5145982129770277,-0.7335782059708928,-0.9508352593065909,0.3377654655169988,-0.7243965148189395,1.3248928451648083,0.1116133790503623,-0.6745350632306282,0.1211891891642644,-0.7294389350027649,-0.4289645160019417,-0.4136504890346981,0.043357719509985,-0.7793714695212394,-0.0943070927932121,1.981181456449438,-0.1856386494492906,-0.3914282046524968,1.8791834153626827,-0.62675048379598,1.7789539435523003,1.6182004590390588,0.2649273263415803,-1.0264608903762569
1965-04-01,-1.0574062303450509,-0.9498061835342686,-1.2048486129839822,-1.2122361514673623,-0.9197876488236424,-1.1925747207254656,-1.2315023585142126,-1.2933874234841536,-1.2329849119912395,-0.8369878731173357,-1.2850869445930988,-1.1254995346573926,-0.9412952185431124,-1.3467268254869065,-1.2670129808024886,-1.2823082921571551,-1.3342923865726763,-0.7281511844268896,-1.4778118570160088,-1.3118814571389974,-1.5217399436156367,-1.328938871048548,-1.5514645427121787,-1.3991938414492855,-7.838056844343381,-1.6816162314713208,-0.6343966118885048,-1.455020670794997,-4.187328919339708,-0.9975921147068224,-0.4806486851469091,-0.7878513632504648,-0.8650180160945079,0.2336596596242598,-0.6941185740725508,1.4425076403984525,0.1860145706880369,-0.7100212072142021,0.3312173067600478,-0.7900889138681637,-0.3508447134115436,-0.4250895582297331,0.0398956760663409,-0.7413840151874576,0.1326873243375716,2.017374892201852,-0.1243033648937368,-0.3393264218742366,1.8531710967954176,-0.3563496627369173,1.7769690752911436,1.6304657579197055,0.3713690278951103,-1.02363683350548
1965-07-01,-1.0551659550620474,-0.9477002976292428,-1.18510413192596,-1.1844898540107511,-0.927348061028046,-1.1899505530133796,-1.2153428585000494,-1.2897343589655277,-1.227043862836505,-0.8365916641193751,-1.2831416667695397,-1.1166084522866295,-0.9251696082049404,-1.3440330039416837,-1.2624175872722474,-1.297023887615378,-1.3194548472828411,-0.7120995625357294,-1.472676168299385,-1.2951955749894466,-1.5195488958040295,-1.3180308367236608,-1.5326433178365413,-1.3771259578426602,-7.760808253380986,-1.6338309377141018,-0.6266876252687903,-1.4318871712964845,-4.18007140025135,-0.9975921147068224,-0.4692413010236139,-0.7471464952907857,-0.7577464620794043,0.2361441619818026,-0.7256500718404221,1.3276440383921182,0.325921747884058,-0.7239766893253515,0.6297660709348449,-0.9720388504643588,-0.3873006212870627,-0.448808750214073,0.0286647048334368,-0.7215484177230428,0.1796306056163362,2.0374180303681064,-0.0984368615206298,-0.2804459546759075,1.8470947800340352,-0.0408820315840556,1.7892922692289897,1.6454137204766703,0.394797874193749,-1.0232478088838446
1965-10-01,-1.0551050954316157,-0.9458835771515096,-1.1787708852649328,-1.1809649246256653,-0.9421330838333158,-1.1886437984252496,-1.2036318982115244,-1.2875236260581946,-1.1991725168346266,-0.8340447989001722,-1.2822797548698124,-1.110152547093501,-0.9085590141726674,-1.3417758840174498,-1.265416085858134,-1.2815681981314715,-1.2899414954167023,-0.7369605480997812,-1.446212354178522,-1.267795295256904,-1.4977322150524677,-1.2897049825451732,-1.4402710321121366,-1.3466075067244534,-7.669100193823511,-1.6002571333413806,-0.6175335319882241,-1.4071700126126077,-4.179546423157564,-0.9975921147068224,-0.4631258211232655,-0.8149879418902506,-0.5674082175192718,0.6230202056493331,-0.7403893813338555,1.3424424553969714,0.3923946783993441,-0.8358320795361821,1.122553721374676,-1.153988787060554,-0.1581492003552282,-0.3602954077062618,0.0180047022355,-0.7391068621586165,0.4247685942375943,2.2281672187929824,-0.0302685798900283,-0.1782351010635198,1.8559464023261727,0.326760285645358,1.8093472462771407,1.6468263082122925,0.1881090819234163,-1.0227668193259003
1966-01-01,-1.035394813471744,-0.9494872339220424,-1.1477434225274634,-1.1654627732000151,-0.9302330006555928,-1.183811754797298,-1.1837860783332603,-1.283345944857242,-1.1606415402942385,-0.8355358164619046,-1.279821268578567,-1.0998988048465763,-0.902229268532288,-1.3396471706690738,-1.2753053341598397,-1.2546413294458356,-1.2521629804080336,-0.7109029515798483,-1.440940669649889,-1.237595560262773,-1.4972451749019458,-1.247591240902729,-1.4280624934867665,-1.3083115353552608,-7.589315896786799,-1.5621020522671516,-0.6106890363687956,-1.3626541033827766,-4.185838680538838,-0.9975921147068224,-0.5024983362466202,-0.8556928098499296,-0.411726936564019,0.897812839829651,-0.7545678793307244,1.3687451408409848,0.1081729097141612,-0.9906058655718378,1.5638666206812917,-1.275288744791351,-0.3690726673493031,-0.3997379761531672,0.0150741124712026,-0.7851947649985628,-0.088099244425521,2.442632789828925,0.1597706133576875,-0.1205565419841665,1.8199061223658564,0.7386264263898461,1.8305270503195517,1.6772298012847964,0.0668377207693557,-1.0166076315669836
1966-04-01,-1.051775068461324,-0.9566954515201768,-1.1548362882419343,-1.1748608415949915,-0.9263559854747868,-1.17052643339649,-1.171755969592282,-1.2775649009091623,-1.1698549621861147,-0.8363496665046436,-1.276918333689381,-1.0893918777308458,-0.918581187262695,-1.3356908169757775,-1.2792432411099186,-1.2561635007512637,-1.230142687636254,-0.7261585004643419,-1.4019202137576083,-1.2170530541952298,-1.4750355178341577,-1.222625325006677,-1.4147225887730157,-1.2836570493214146,-7.431035012932692,-1.5014068268805416,-0.6820597193487444,-1.3543203442648404,-4.173168822403055,-0.9975921147068224,-0.5365715181063863,-1.0456488603284313,-0.4474841212357202,0.6767452033384276,-0.7323347905276876,1.4006117378808245,-0.2272860791935448,-0.936990744212412,1.515016465065505,-1.275288744791351,-1.0929828380203257,-0.4926135039494491,0.0181928825978372,-0.760936242231541,-0.6017545397968064,2.429077719296169,0.0840436640608668,-0.205091462266028,1.8378831544786256,1.134980529236553,1.797206583443023,1.669464682102264,0.4857292585345139,-1.0025861305514063
1966-07-01,-1.0499648185888015,-0.9502508117618356,-1.1422261688236055,-1.154069437934243,-0.9275531443552076,-1.165795259316982,-1.167819828286969,-1.2716848365967683,-1.1603895509272883,-0.8349610543851569,-1.27752146746842,-1.0834861858718805,-0.915142687472976,-1.333763973732481,-1.2770191525540062,-1.2447582116454008,-1.2039854639828798,-0.7177603423551063,-1.396263668417989,-1.200750723811156,-1.4641998919872357,-1.182867820237782,-1.3251522845133767,-1.2678044854062125,-7.384191957376524,-1.4640288302524531,-0.6758987264330545,-1.3604592986536828,-4.167928812920865,-0.9958948748414406,-0.517840857847774,-0.9913757030488594,-0.5024951745767989,0.392156860966403,-0.7264802639575519,1.259711846042148,0.1769634146040276,-0.93210832646439,1.4997785074747707,-1.3359387236567493,-1.5669096404020744,-0.5143141818234823,0.0852885293016681,-0.6339261661184241,-1.0081085790726647,2.374358355039488,0.2578077187088187,-0.0600997355180165,1.859569485902145,1.2254596617134752,1.800333287822259,1.6771080629034287,0.7949372479847706,-1.0119716867412014
1966-10-01,-1.0398659458228017,-0.9465341375065148,-1.143190764447026,-1.1526722838016867,-0.9172515792952216,-1.1582658159773225,-1.173085285782267,-1.269796842761546,-1.172323135686149,-0.8328013143824818,-1.2670866149855622,-1.0763350335013069,-0.9206095940680435,-1.3233772958649024,-1.2445278143062573,-1.256123601954326,-1.208408133932345,-0.7214800541211744,-1.3788883800721363,-1.201583433154462,-1.4437721913373225,-1.194447031451748,-1.395353969861121,-1.2589607830761735,-7.304706227815482,-1.4213161282196023,-0.672532735753873,-1.3377161938990194,-4.113269757080141,-0.9958948748414406,-0.5317580121107246,-1.0727854389682172,-0.517898269512301,0.1371777336539756,-0.7447280753442511,1.2256844774230833,-0.4636018994827417,-0.7919417738551933,1.3378925598713165,-1.275288744791351,-1.6476334364121523,-0.5431544524671663,0.0253965931138839,-0.6842688060833524,-1.0249542046786382,2.1304469385899734,0.2382935131732893,-0.1328431966563678,1.8670114759239296,1.349614114134369,1.7866030254796976,1.6700040929393565,1.035851542885584,-1.0078181468384424
1967-01-01,-1.0621279457974155,-0.944960746058694,-1.1458867798060828,-1.1755289602982852,-0.907204868454676,-1.1513254684866552,-1.1553598293692158,-1.265073840540938,-1.1833262742438782,-0.8297153125418378,-1.2659372426189686,-1.0732230241406335,-0.907168505985021,-1.3231417355190984,-1.243014571933348,-1.265336205328816,-1.213176055383379,-0.7204014154328244,-1.3935125950558465,-1.19846462580223,-1.4600680876268683,-1.2261820762218851,-1.3820095432899135,-1.243989887887648,-7.239424836499264,-1.3914888747930227,-0.6684315198155987,-1.3287954769253465,-4.129274401600051,-0.9948765309222114,-0.5445663078645626,-1.154195174887575,-0.5685084385860935,-0.3581599584552056,-0.7589823404688223,1.19898940159408,-0.1935714650644273,-0.5379760113228388,1.269485090915995,-1.275288744791351,-1.0955868314400057,-0.5569983049499935,-0.0203046808894835,-0.658197064927579,-0.9108518569680516,1.629687896993992,-0.0198263938556546,-0.3318920581056684,1.8909564192760475,1.2815381888323665,1.783132143513393,1.6516829104898774,1.2080466165731227,-1.0089253519532284
1967-04-01,-1.0532846369313027,-0.9399813007717256,-1.1323520969531258,-1.134165988519912,-0.9287865902564008,-1.1469697491103494,-1.1504973285947675,-1.260094558097754,-1.1710181167795002,-0.8305592526105728,-1.263695058068832,-1.0651161298069964,-0.8898545305396773,-1.3200550935916944,-1.2503681849187094,-1.2603326812187925,-1.2115488184822587,-0.7341416369638127,-1.364111863715925,-1.1965011010325937,-1.4308820326877332,-1.2280322757952196,-1.3448760652985894,-1.2380351588458849,-7.1657719829079625,-1.362006843171893,-0.6630854300180274,-1.3263642948818295,-4.11250559565462,-0.9948765309222114,-0.527170196072117,-1.235604910806933,-0.569608659652915,-0.5139004475056581,-0.6701957619453837,1.1044004567703336,0.3113201726618984,-0.7023431193505095,1.1581054169003084,-1.2146387659259523,-0.5383322396284991,-0.5630674196853083,-0.0338878968521763,-0.444545812725782,-0.4298903676450314,1.3407991993805577,-0.1941342974911761,-0.2358638227863319,1.845294723663911,1.168983635507317,1.7731952427279951,1.6350832806916136,1.152415877820479,-1.0100486985911072
1967-07-01,-1.0478016037384257,-0.9315551133697788,-1.1289333700865822,-1.121547530489884,-0.93872686307467,-1.1440229849184134,-1.1389401586964396,-1.2517328401178285,-1.1662036245063865,-0.8257725965648189,-1.2606219303365744,-1.0583165368623757,-0.8699698957771558,-1.3158114736465265,-1.25788585490294,-1.2643910024531653,-1.1966480511609343,-0.7441036079963769,-1.344392822748552,-1.191764396163692,-1.4086666370027785,-1.209491613695696,-1.3011322041764926,-1.235272887614985,-7.078404838872876,-1.3358330381268244,-0.6556670490876743,-1.311568754073808,-4.078503718811638,-0.9925003951106766,-0.5369022937180905,-1.2220366214870395,-0.5723592123199689,-0.1944938875631618,-0.6889372540509898,1.049604859032456,1.111379869094373,-0.7915301414455239,1.1883503871631174,-1.275288744791351,-0.251892963463706,-0.6366646897630932,-0.0367717810172517,-0.3296408409487495,-0.0509025824814746,1.3398609249843283,0.0436466476581131,-0.0594120054482697,1.8369615373128223,1.2055722841886958,1.7874956655736831,1.6335138580066082,1.1658570154949897,-1.0106095171249567
1967-10-01,-1.0391615839939587,-0.9304380378688872,-1.119448358022361,-1.122702904247472,-0.9175541624859276,-1.147155417386032,-1.1435029909985754,-1.2470379652926944,-1.1291532895782903,-0.8226972397805413,-1.2551773585956394,-1.0507458440188808,-0.8611619367548307,-1.3109649757094448,-1.2592251234234122,-1.2313071302371783,-1.160390222669442,-0.7337323224393834,-1.3299748478108415,-1.1653028712018687,-1.3921243830519814,-1.1595261301994595,-1.2743785482226186,-1.1898083337505103,-6.994991000209038,-1.3123257585039034,-0.6511155920623013,-1.2244725046488634,-4.054832525578825,-0.9925003951106766,-0.5225409802690559,-1.1949000428472538,-0.5349516960480354,-0.2868986054646753,-0.720068539682714,1.0718023297726875,1.2032890773968112,-0.8212591488105287,1.1934706789149847,-1.275288744791351,-0.1581492003552282,-0.6307029929876949,-0.0274321276498565,-0.1827173346883771,-0.3884874714289376,1.7271286912066368,0.2140385230989929,0.1334946471056795,1.0738311218738676,1.4812473982056606,1.77922347397196,1.6306278256751692,0.7696780288729399,-1.008773200207231
1968-01-01,-1.0428340614474156,-0.9284600488941276,-1.0996401275667769,-1.095858404824346,-0.9139972055728112,-1.1505340030058608,-1.112204510474249,-1.2372622027790556,-1.1340939177322649,-0.8216452243433627,-1.2526595134559957,-1.0473976987839442,-0.8500794425225605,-1.306790200215729,-1.260867360715797,-1.2323894170298746,-1.1523792852067114,-0.7299218090205208,-1.3355395097927354,-1.1594661143165994,-1.399784754934402,-1.1626297370878012,-1.2650060652075483,-1.1871798031782903,-6.9541789272648575,-1.288890474620202,-0.6421430149615273,-1.2265319960250465,-4.032611492897321,-0.9925003951106766,-0.5105128663426031,-1.2084683321671468,-0.4810408637737782,-0.2466550321094613,-0.702169857340404,0.8411538138642805,0.580773250353253,-0.9127330176259282,1.446312593761324,-1.3359387236567493,-0.0149295622728316,-0.6214258553953962,0.0180082077782999,-0.279410197481186,0.0177832965628383,1.5590178680014162,0.2062241596947058,0.1043325325041818,1.0864360425404758,1.5485161387631956,1.7691475018694367,1.6297551311765597,1.0398938566102327,-1.0051006458866718
1968-04-01,-1.0340352273776658,-0.928160482794801,-1.08876669466174,-1.0858362753769415,-0.9123932122737596,-1.1416878789770428,-1.097916087788434,-1.231513434688957,-1.1151156084777545,-0.8228373996893668,-1.2470045551958624,-1.0427224775712889,-0.83435182942199,-1.300102914599667,-1.2435292853600577,-1.2295603876166206,-1.1236536151478036,-0.7141754024165771,-1.303658420277758,-1.139797258658047,-1.3711951735766434,-1.1058994247467304,-1.216602880838527,-1.1709863857717315,-6.845529065172873,-1.262638592208253,-0.621720072242374,-1.2034784167232249,-4.00188784753412,-0.9925003951106766,-0.4768091759010214,-1.2898780680865043,-0.4463839001688986,0.089701624141364,-0.7274585602903542,0.8147542677554763,-0.1070962296869671,-0.921880404507468,1.440125348264985,-1.3359387236567493,-0.1972091016504273,-0.4982498984975845,-0.0114281256409689,-0.3474180923069066,-0.0836731946520142,1.603735626459996,0.4241201442553884,0.2102472425443576,1.0301430756606735,1.746925631545517,1.753256777779301,1.6307231834384153,0.9741207718074508,-1.00091402182519
1968-07-01,-1.0341360788899865,-0.9263919357433532,-1.0853599183008416,-1.0701688871483437,-0.9204184547075912,-1.1389166818745802,-1.0826815936881249,-1.2224428022166365,-1.1128379063144338,-0.8186972534002708,-1.2402527622056618,-1.0380766256285705,-0.8280844778242716,-1.2920661073593167,-1.235137924037662,-1.2323202514906846,-1.1209505010147325,-0.7011437225042609,-1.307674482842124,-1.134543224468894,-1.3802598095062697,-1.090272077589835,-1.203012913932892,-1.1583504304612071,-6.738809592169442,-1.244152434063836,-0.6137804428062184,-1.1775601924216614,-3.960011276689052,-0.9925003951106766,-0.4649577153072846,-1.249173200126826,-0.3253595828185253,0.1330366455687216,-0.7466419150145946,0.7706737486745141,-0.2941770482588277,-0.9367449081899704,1.9967094717710687,-1.5178886602529449,0.2298458191770824,-0.4539299740328222,-0.0104968417276895,-0.4121272497045817,0.3725303454383767,1.421470834171235,0.29799705963535,0.1072083695983629,1.020836823079288,1.8346248875507336,1.7760294587562642,1.6144646883627995,1.0836570029494916,-0.9991423922600448
1968-10-01,-1.033753098596245,-0.9233345102894082,-1.0861007293437233,-1.0641230233358885,-0.9340807357426588,-1.1368894838018504,-1.081120003843278,-1.2155429581739194,-1.1102072377769188,-0.8152370423448236,-1.2360632628828752,-1.0362707286458388,-0.8147807680530369,-1.2870420841286785,-1.2389812703173595,-1.2383825772965542,-1.098321823001442,-0.7237107780335815,-1.2869516197093362,-1.1186949446321963,-1.3579954595149992,-1.070488802103823,-1.1417668910927008,-1.1479718989052965,-6.630793040261752,-1.2292850008900578,-0.6041017427620953,-1.1550902076183895,-3.940980228134766,-0.9925003951106766,-0.4588435430494989,-1.249173200126826,-0.2576959872089985,-0.0129540501836641,-0.7576767815949392,0.8221027494838398,0.13239321496744,-0.8881494153817896,2.1337493937003718,-1.5178886602529449,0.0345463127010871,-0.4290661275580421,-0.0223254642229212,-0.3052156562225959,0.1432392442270486,1.5552647704165,0.4413376661405779,0.2765585364290059,1.012327540338905,2.0735162074041686,1.7948787257614407,1.6149487756588012,1.0491830053702256,-0.9996632903423248
1969-01-01,-1.0162976611131491,-0.926363000630539,-1.061844150408567,-1.049390281045116,-0.9218791712072988,-1.1319692226906,-1.0630728065752864,-1.2072521104992773,-1.086078039679665,-0.8186792277714903,-1.2315096289548888,-1.0365782312780794,-0.8153143671053782,-1.2824963058229826,-1.2444261678018111,-1.2195796223213298,-1.0687666684281203,-0.7014797874664157,-1.266044286313181,-1.091213762123186,-1.337235398080552,-1.0340267024065155,-1.1292192379761825,-1.114645281331073,-6.545518958321728,-1.2156961181373318,-0.5973059853567362,-1.096436495319667,-3.914054432569238,-0.9863903315953012,-0.4981175924531826,-1.2898780680865043,-0.1586760911950567,0.0187374790433845,-0.751480843569817,0.8248993948644006,-0.7588329220555388,-0.9481791417918954,2.289948524313579,-1.5178886602529449,0.162141990265404,-0.5036256593335158,-0.0174182316640567,-0.393215137444569,0.3472285467944891,1.7290252032841218,0.6104773042387396,0.3362162838428527,1.0053566827586236,2.267803939263465,1.7973298338029722,1.6364730534161187,1.014019037394322,-0.9931834985385368
